Store,Cluster Manager,Division,Section,Department,Assort,Promo Type,Brand,MNF,Design No,Colour,RSP,Option,Size,Ref,Sales Qty,Stk Qty,Sales Value
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,XL/1.02 m,CDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,4XL/1.17 m,CDLADIES ETHNICKURTIKURTI SHORT,8,2,500.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,5XL/1.21 m,CDLADIES ETHNICKURTIKURTI SHORT,8,3,750.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE250,4XL/1.17 m,CDLADIES ETHNICKURTIKURTI SHORT,8,4,1000.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,OLIVE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTOLIVE250,5XL/1.21 m,CDLADIES ETHNICKURTIKURTI SHORT,8,4,1000.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,CDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,6,1200.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,CDLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RAMA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRAMA200,2XL/1.07 m,CDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RAMA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRAMA200,L/97 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RAMA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRAMA200,M/91 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RANI,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRANI200,L/97 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RANI,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRANI200,M/91 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RANI,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRANI200,XL/1.02 m,CDLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,WHITE,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTWHITE200,2XL/1.07 m,CDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,WHITE,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTWHITE200,M/91 cm,CDLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
CD,Sanjay Paul,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,WHITE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTWHITE250,5XL/1.21 m,CDLADIES ETHNICKURTIKURTI SHORT,8,2,500.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,CHLADIES ETHNICKURTIKURTI SHORT,14,7,1400.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,4,800.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,5,1000.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,CHLADIES ETHNICKURTIKURTI SHORT,14,6,1200.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,CHLADIES ETHNICKURTIKURTI SHORT,14,2,400.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,CHLADIES ETHNICKURTIKURTI SHORT,14,3,600.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,4,800.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,2,400.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,S/86 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,3,600.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,CHLADIES ETHNICKURTIKURTI SHORT,14,4,800.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,CHLADIES ETHNICKURTIKURTI SHORT,14,2,400.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,CHLADIES ETHNICKURTIKURTI SHORT,14,2,400.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,5,1000.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,4,800.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,3,600.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,CHLADIES ETHNICKURTIKURTI SHORT,14,3,600.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,CHLADIES ETHNICKURTIKURTI SHORT,14,2,400.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,CHLADIES ETHNICKURTIKURTI SHORT,14,3,600.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,6,1200.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,4,800.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,1,200.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,CHLADIES ETHNICKURTIKURTI SHORT,14,5,1000.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,2XL/1.07 m,CHLADIES ETHNICKURTIKURTI SHORT,14,1,200.00
CH,Pravin Pandey,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,S/86 cm,CHLADIES ETHNICKURTIKURTI SHORT,14,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CORAL,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCORAL200,M/91 cm,CILADIES ETHNICKURTIKURTI SHORT,27,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,4,800.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,3XL/1.12 m,CILADIES ETHNICKURTIKURTI SHORT,27,4,800.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,CILADIES ETHNICKURTIKURTI SHORT,27,10,2000.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,CILADIES ETHNICKURTIKURTI SHORT,27,6,1200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,CILADIES ETHNICKURTIKURTI SHORT,27,3,600.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,2,400.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,CILADIES ETHNICKURTIKURTI SHORT,27,4,800.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,CILADIES ETHNICKURTIKURTI SHORT,27,3,600.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,CILADIES ETHNICKURTIKURTI SHORT,27,5,1000.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,S/86 cm,CILADIES ETHNICKURTIKURTI SHORT,27,5,1000.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,CILADIES ETHNICKURTIKURTI SHORT,27,3,600.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,M/91 cm,CILADIES ETHNICKURTIKURTI SHORT,27,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,2,400.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,CILADIES ETHNICKURTIKURTI SHORT,27,4,800.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,CILADIES ETHNICKURTIKURTI SHORT,27,6,1200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,CILADIES ETHNICKURTIKURTI SHORT,27,3,600.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,CILADIES ETHNICKURTIKURTI SHORT,27,4,800.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,CILADIES ETHNICKURTIKURTI SHORT,27,6,1200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD250,4XL/1.17 m,CILADIES ETHNICKURTIKURTI SHORT,27,2,500.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD250,5XL/1.21 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,250.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,4XL/1.17 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,250.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY250,5XL/1.21 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,250.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,5,1000.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,CILADIES ETHNICKURTIKURTI SHORT,27,5,1000.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,CILADIES ETHNICKURTIKURTI SHORT,27,6,1200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,CILADIES ETHNICKURTIKURTI SHORT,27,4,800.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,CILADIES ETHNICKURTIKURTI SHORT,27,3,600.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,CILADIES ETHNICKURTIKURTI SHORT,27,5,1000.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,L/97 cm,CILADIES ETHNICKURTIKURTI SHORT,27,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,WHITE,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTWHITE200,2XL/1.07 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,200.00
CI,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,WHITE,250,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTWHITE250,5XL/1.21 m,CILADIES ETHNICKURTIKURTI SHORT,27,1,250.00
CP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,2XL/1.07 m,CPLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
CP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,3XL/1.12 m,CPLADIES ETHNICKURTIKURTI SHORT,11,2,400.00
CP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,CPLADIES ETHNICKURTIKURTI SHORT,11,12,2400.00
